model,reward_model,split_seed,price_per_million,profit,fixed_profit,profit_gain,profit_improvement_percent,quality,output_tokens,samples,fixed_n,fixed_quality,fixed_output_tokens,matched_fixed_tokens,matched_cost_saving_percent
qwen35_9b,armorm_llama3_8b,72,1.0,0.4948918044812828,0.49588625108379725,-0.000994446602514465,-0.20053925680355647,0.4983345594812828,3442.755,5.7775,2,0.49742105358379723,1534.8025,3701.2498150079027,6.983987245598843
qwen35_9b,armorm_llama3_8b,72,2.0,0.49181653341918163,0.4948621763939806,-0.003045642974798979,-0.6154527705051789,0.49824438341918165,3213.925,4.6,1,0.49640101139398063,769.4175,3366.305616118264,4.5266423639210736
qwen35_9b,armorm_llama3_8b,72,5.0,0.48260576508829955,0.4925539238939806,-0.009948158805681062,-2.0197095836804957,0.49820116508829954,3119.08,4.1025,1,0.49640101139398063,769.4175,3205.778211423902,2.7044357315471834
qwen35_9b,armorm_llama3_8b,72,10.0,0.4671805729457861,0.4887068363939806,-0.021526263448194527,-4.404739579055265,0.49817499794578607,3099.4425,4.0175,1,0.49640101139398063,769.4175,3108.58465049226,0.29409366384191005
qwen35_9b,armorm_llama3_8b,72,20.0,0.4362211061656722,0.48101266139398063,-0.04479155522830841,-9.311928525644612,0.4981740061656722,3097.645,4.005,1,0.49640101139398063,769.4175,3104.9008458552644,0.23369009883037473
qwen35_9b,armorm_llama3_8b,73,0.1,0.4981487991766468,0.4982307653411073,-8.196616446048965e-05,-0.016451445828394917,0.4993476521766468,11988.53,33.3375,10,0.4990128373411073,7820.72,12895.2848185082,7.031677324464846
qwen35_9b,armorm_llama3_8b,73,0.2,0.49764103338486637,0.4977856268375961,-0.00014459345272971325,-0.029047333818838294,0.49897194638486636,6654.565,17.5975,5,0.4985707963375961,3925.8475,7369.746063556408,9.704283667153724
qwen35_9b,armorm_llama3_8b,73,0.5,0.4966719640535281,0.4969146019297564,-0.00024263787622830213,-0.04882888836150589,0.4986716953035281,3999.4625,8.515,3,0.4980899106797564,2350.6175,4775.40853551032,16.248788553698034
qwen35_9b,armorm_llama3_8b,73,1.0,0.4950803959579132,0.4960931552417287,-0.0010127592838155008,-0.20414699802137343,0.4985099159579132,3429.52,5.7925,2,0.4976491952417287,1556.04,3688.490723572539,7.021048525823847
qwen35_9b,armorm_llama3_8b,73,2.0,0.4919673274009163,0.49523032205279605,-0.003262994651879736,-0.6588842618428907,0.4984313724009163,3232.0225,4.645,1,0.49678216705279604,775.9225,3382.2698097896864,4.442203556759683
qwen35_9b,armorm_llama3_8b,73,5.0,0.4826096925882199,0.492902554552796,-0.010292861964576128,-2.0882143680335976,0.4983823550882199,3154.5325,4.1075,1,0.49678216705279604,775.9225,3191.1640481081795,1.1479055152271433
qwen35_9b,armorm_llama3_8b,73,10.0,0.46692763300052265,0.48902294205279606,-0.022095309052273415,-4.518256129154765,0.49837293300052266,3144.53,4.025,1,0.49678216705279604,775.9225,3154.4297771545816,0.3138372971964287
qwen35_9b,armorm_llama3_8b,73,20.0,0.43552513863260023,0.481263717052796,-0.0457385784201958,-9.503849303307888,0.49837178863260023,3142.3325,4.005,1,0.49678216705279604,775.9225,3149.968184067807,0.24240511718269797
qwen35_9b,armorm_llama3_8b,74,0.1,0.4978676178776086,0.4980405937018152,-0.0001729758242066115,-0.03473127018039314,0.4991383028776086,12706.85,27.705,11,0.4989999817018152,9593.88,11801.737416366872,-7.669316404022863
qwen35_9b,armorm_llama3_8b,74,0.2,0.4973201877384238,0.4975180606440726,-0.00019787290564882154,-0.03977200453641039,0.4987312802384238,7055.4625,14.855,5,0.4983923476440726,4371.435,6844.700033958756,-3.079206758449371
qwen35_9b,armorm_llama3_8b,74,0.5,0.4963046473317971,0.4965066282901685,-0.00020198095837142827,-0.04068041529817937,0.49841977608179705,4230.2575,7.3925,3,0.4978219207901685,2630.585,4560.487663599191,7.241115160446898
qwen35_9b,armorm_llama3_8b,74,1.0,0.4945600467911274,0.49556042129393846,-0.0010003745028110411,-0.20186731220362641,0.49829885179112743,3738.805,5.3225,2,0.49730896629393845,1748.545,3982.8803585373853,6.128111732359843
qwen35_9b,armorm_llama3_8b,74,2.0,0.49106502076386166,0.4946257646922223,-0.0035607439283606435,-0.7198864641788916,0.49823118076386164,3583.08,4.4975,1,0.4963894696922223,881.8525,3701.64979152935,3.2031607041994703
qwen35_9b,armorm_llama3_8b,74,5.0,0.48060270236525454,0.4919802071922223,-0.011377504826967755,-2.3125940150926505,0.49819703986525454,3518.8675,4.095,1,0.4963894696922223,881.8525,3559.765374203675,1.148892410158464
qwen35_9b,armorm_llama3_8b,74,10.0,0.46308876777755725,0.4875709446922223,-0.024482176914665033,-5.021254277184079,0.49818761777755727,3509.885,4.025,1,0.4963894696922223,881.8525,3520.608601023677,0.30459509246664185
qwen35_9b,armorm_llama3_8b,74,20.0,0.4280327234096348,0.4787524196922223,-0.050719696282587545,-10.594138890241837,0.4981864734096348,3507.6875,4.005,1,0.4963894696922223,881.8525,3515.852780804775,0.2322418290479744
qwen35_9b,armorm_llama3_8b,75,0.1,0.497848017942531,0.4979872928229228,-0.00013927488039183755,-0.027967557084104498,0.49921925719253096,13712.3925,31.265,9,0.4987593058229228,7720.13,13959.31802765097,1.7688939184697605
qwen35_9b,armorm_llama3_8b,75,0.2,0.49728126822908814,0.49745395947872445,-0.00017269124963631421,-0.03471502163080079,0.49878530672908816,7520.1925,16.5875,5,0.49831126197872444,4286.5125,7903.693176734835,4.852170601253858
qwen35_9b,armorm_llama3_8b,75,0.5,0.4962006961876036,0.49639829517258094,-0.00019759898497734296,-0.03980653980865193,0.4984208186876036,4440.245,8.15,3,0.4976870389225809,2577.4875,4988.933056143196,10.998104203213577
qwen35_9b,armorm_llama3_8b,75,1.0,0.4944272006253658,0.495434084452654,-0.0010068838272881964,-0.20323265170594432,0.4982221931253658,3794.9925,5.6725,2,0.49714114945265403,1707.065,3984.121818680209,4.747076703163167
qwen35_9b,armorm_llama3_8b,75,2.0,0.49101732223352945,0.49441490469771104,-0.003397582464181592,-0.6871925647668125,0.49812782223352947,3555.25,4.5575,1,0.49612877469771105,856.935,3663.7306021879076,2.9609328295897352
qwen35_9b,armorm_llama3_8b,75,5.0,0.4808142573384004,0.49184409969771103,-0.011029842359310649,-2.242548475439601,0.4980884948384004,3454.8475,4.1075,1,0.49612877469771105,856.935,3530.213246129333,2.1348780052300564
qwen35_9b,armorm_llama3_8b,75,10.0,0.46372470269588706,0.4875594246977111,-0.023834722001824016,-4.888577841891098,0.49806232769588704,3433.7625,4.02,1,0.49612877469771105,856.935,3441.3752320039507,0.22121191357322711
qwen35_9b,armorm_llama3_8b,75,20.0,0.42943313591577315,0.47899007469771104,-0.0495569387819379,-10.346130619348033,0.4980613359157731,3431.41,4.005,1,0.49612877469771105,856.935,3438.0081170916114,0.1919168561240414
qwen35_9b,fsfairx_llama3_rm,71,0.1,0.5616967776376839,0.553359163192832,0.008337614444851926,1.5067274564940156,0.5942151663876839,325183.8875,546.3275,494,0.594344314692832,409851.515,406076.4139943699,19.920518332663228
qwen35_9b,fsfairx_llama3_rm,71,0.2,0.5359654585240954,0.5211887043360384,0.014776754188057017,2.8352023106259896,0.5739642965240954,189994.19,377.6625,260,0.5643427848360384,215770.4025,268319.7621911719,29.19113059416274
qwen35_9b,fsfairx_llama3_rm,71,0.5,0.501262703245108,0.485524537973583,0.015738165271524995,3.2414768030490966,0.545634209495108,88743.0125,204.9025,106,0.529497572973583,87946.07,125634.69098145497,29.364245013266743
qwen35_9b,fsfairx_llama3_rm,71,1.0,0.4644225373854033,0.449701062865386,0.014721474520017264,3.273613459175658,0.5130934873854033,48670.95,115.0325,73,0.510207790365386,60506.7275,61820.26223892332,21.27023044338405
qwen35_9b,fsfairx_llama3_rm,71,2.0,0.4241324674700259,0.4107181946133117,0.013414272856714204,3.2660527419155727,0.4769246974700259,26396.115,63.32,34,0.46706500461331174,28173.405,33022.597696047094,20.066509476449525
qwen35_9b,fsfairx_llama3_rm,71,5.0,0.35837263649473095,0.3484162826295588,0.00995635386517213,2.857602919711381,0.41657373649473095,11640.22,28.6225,21,0.4354463576295588,17406.015,13805.18746691656,15.682275029620552
qwen35_9b,fsfairx_llama3_rm,71,10.0,0.3156128236443647,0.29015446926848903,0.02545835437587568,8.774069356939068,0.3809487236443647,6533.59,15.8275,10,0.37316084426848906,8300.6375,9060.78757390604,27.891588377858678
qwen35_9b,fsfairx_llama3_rm,71,20.0,0.26065396353899895,0.23462382388260875,0.0260301396563902,11.09441455076364,0.34728681353899893,4331.6425,9.265,5,0.31789642388260875,4163.63,6108.173775484314,29.084491384553868
qwen35_9b,fsfairx_llama3_rm,72,0.1,0.5686711990352569,0.5539392230664371,0.01473197596881981,2.6594931998619136,0.6010736115352568,324024.125,559.5,407,0.5852658763164371,313266.5325,424653.2332662173,23.696771950193153
qwen35_9b,fsfairx_llama3_rm,72,0.2,0.5422012999852398,0.5231155966897162,0.019085703295523615,3.6484676458316763,0.5800592009852398,189289.505,376.055,210,0.5554491501897162,161667.7675,279764.32048364397,32.33965479487705
qwen35_9b,fsfairx_llama3_rm,72,0.5,0.5022932784735196,0.4868344030791661,0.015458875394353477,3.175386804337993,0.5461259072235196,87665.2575,194.5625,107,0.5280146118291661,82360.4175,127566.92936929362,31.279009431811456
qwen35_9b,fsfairx_llama3_rm,72,1.0,0.4682166907731093,0.45150093072826236,0.016715760044846928,3.7022648032828473,0.5163277557731093,48111.065,109.67,63,0.49997043322826235,48469.5025,63954.53032523041,24.773014897710965
qwen35_9b,fsfairx_llama3_rm,72,2.0,0.42608922551595113,0.4131933179605636,0.012895907555387554,3.1210348751618433,0.47816029551595113,26035.535,60.3125,33,0.4639975079605636,25402.095,32015.953724525945,18.679495778832987
qwen35_9b,fsfairx_llama3_rm,72,5.0,0.36031626628839364,0.3526057350052103,0.007710531283183331,2.1867288355560626,0.41762007878839363,11460.7625,27.17,18,0.4220088350052103,13880.62,13230.093271209562,13.373532105475473
qwen35_9b,fsfairx_llama3_rm,72,10.0,0.31744136905658954,0.2998752621152824,0.017566106941307114,5.85780461429129,0.38075504405658955,6331.3675,14.855,10,0.37716316211528245,7728.79,8126.06737187599,22.085712433142966
qwen35_9b,fsfairx_llama3_rm,72,20.0,0.26604691767758626,0.2442656584385192,0.02178125923906707,8.917037040042752,0.3483942676775863,4117.3675,8.6175,4,0.3062106584385192,3097.25,5374.840131884384,23.395535514160905
qwen35_9b,fsfairx_llama3_rm,73,0.1,0.5602688828823889,0.5487677655493366,0.011501117333052258,2.0958077451103962,0.5926876353823889,324187.525,580.2625,452,0.5840991142993366,353313.4875,423831.6182477946,23.510301959005176
qwen35_9b,fsfairx_llama3_rm,73,0.2,0.5361115938886681,0.5229332364797514,0.013178357408916708,2.520084112004418,0.5740823663886682,189853.8625,400.745,229,0.5587260754797514,178964.195,269004.37079892243,29.423502697689063
qwen35_9b,fsfairx_llama3_rm,73,0.5,0.5005666782217476,0.4818176787843185,0.01874899943742908,3.8913058326823884,0.5446175244717476,88101.6925,214.99,111,0.5252254125343185,86815.4675,127192.6541841757,30.733662989351373
qwen35_9b,fsfairx_llama3_rm,73,1.0,0.46854884250176976,0.45068557741195636,0.017863265089813396,3.9635759352212845,0.5164669375017698,47918.095,120.6025,59,0.49680405241195635,46118.475,68027.87261526939,29.56108554062822
qwen35_9b,fsfairx_llama3_rm,73,2.0,0.43059498070470104,0.4193250942983081,0.011269886406392926,2.6876250812634463,0.48246782570470104,25936.4225,66.3825,34,0.4725031092983081,26589.0075,33177.594335740985,21.82548789542689
qwen35_9b,fsfairx_llama3_rm,73,5.0,0.3747719219449355,0.36212823850189335,0.012643683443042175,3.49149337133952,0.4313624594449355,11318.1075,29.84,18,0.4324489635018934,14064.145,13888.524236299952,18.507486415163854
qwen35_9b,fsfairx_llama3_rm,73,10.0,0.3355202578389127,0.30840951100856273,0.027110746830349974,8.79050284204668,0.3990183828389127,6349.8125,16.5025,10,0.38661671100856276,7820.72,9119.770012680086,30.373107094024853
qwen35_9b,fsfairx_llama3_rm,73,20.0,0.27878676423151194,0.2563470192379541,0.02243974499355783,8.753659418496355,0.3628126642315119,4201.295,9.6675,5,0.3348639692379541,3925.8475,5845.79978314279,28.131390813023692
qwen35_9b,fsfairx_llama3_rm,74,0.1,0.5542944989528942,0.5464908715086384,0.0078036274442557785,1.4279520209940828,0.5882503559528942,339558.57,528.4125,562,0.5955691772586384,490783.0575,404011.643049095,15.95327118858868
qwen35_9b,fsfairx_llama3_rm,74,0.2,0.5314225741833999,0.5172886760602343,0.014133898123165567,2.7323037942395985,0.5705138061833999,195456.16,352.4075,259,0.5625251245602343,226182.2425,266644.0672174853,26.69772778384064
qwen35_9b,fsfairx_llama3_rm,74,0.5,0.4927255368215373,0.4801332282587421,0.012592308562795196,2.622669672012212,0.5379743005715373,90497.5275,185.5925,105,0.5259763207587421,91686.185,116179.59537221277,22.105489169533875
qwen35_9b,fsfairx_llama3_rm,74,1.0,0.459411619803932,0.4454382841845564,0.013973335619375638,3.1369857768188893,0.509068184803932,49656.565,104.6,66,0.5030290091845564,57590.725,62719.561355721016,20.827627096485525
qwen35_9b,fsfairx_llama3_rm,74,2.0,0.4171799486993949,0.4068024796209714,0.010377469078423518,2.55098471575013,0.47098883369939487,26904.4425,57.3575,32,0.4627077846209714,27952.6525,31813.738878737116,15.431371953638152
qwen35_9b,fsfairx_llama3_rm,74,5.0,0.3555727820561227,0.34489295077377186,0.010679831282350838,3.0965640957260785,0.4147784945561227,11841.1425,25.85,18,0.4234321257737719,15707.835,14127.867880144808,16.18591991052346
qwen35_9b,fsfairx_llama3_rm,74,10.0,0.31455693401106344,0.29040209823586527,0.02415483577519817,8.317720816045743,0.38027488401106346,6571.795,14.27,10,0.3776960732358653,8729.3975,8992.17031178027,26.91647542094967
qwen35_9b,fsfairx_llama3_rm,74,20.0,0.25621362437933226,0.23670652993667318,0.01950709444265908,8.241046179789747,0.3435025743793323,4364.4475,8.44,5,0.3241352299366732,4371.435,5449.927247130745,19.91732545975221
qwen35_9b,fsfairx_llama3_rm,75,0.1,0.5687225370077914,0.5569255681968963,0.011796968810895092,2.118230780656918,0.6028145615077914,340920.245,535.98,495,0.5991853526968963,422597.845,455158.86555734917,25.098625821000365
qwen35_9b,fsfairx_llama3_rm,75,0.2,0.5400543853802144,0.5263254037528724,0.01372898162734204,2.6084588601366963,0.5789475223802144,194465.685,333.885,199,0.5603065602528724,169905.7825,254377.33256903203,23.552274475074707
qwen35_9b,fsfairx_llama3_rm,75,0.5,0.5001185760282137,0.482593653390343,0.017524922637870755,3.6314034622614124,0.5446478622782137,89058.5725,164.9875,88,0.520123440890343,75059.575,118874.61451153166,25.0819252992314
qwen35_9b,fsfairx_llama3_rm,75,1.0,0.4638257112646505,0.44620174199700824,0.01762396926764226,3.9497759889427835,0.5123913937646505,48565.6825,92.64,71,0.5067118769970083,60510.135,64717.32365860266,24.95721430602712
qwen35_9b,fsfairx_llama3_rm,75,2.0,0.42328142667705626,0.4101381203759777,0.013143306301078572,3.2046048996932965,0.47606898667705627,26393.78,51.325,30,0.4612852103759777,25573.545,33374.63195118604,20.916641002652202
qwen35_9b,fsfairx_llama3_rm,75,5.0,0.356811647245292,0.34751056946695946,0.009301077778332556,2.6764877375094867,0.41521824724529205,11681.32,23.3525,18,0.4243235944669595,15362.605,13828.889712356819,15.529588831978725
qwen35_9b,fsfairx_llama3_rm,75,10.0,0.31258990582974044,0.291788294364661,0.020801611465079417,7.129008211372147,0.37786688082974046,6527.6975,12.9075,11,0.38587086936466103,9408.2575,8487.199631191073,23.087734663265856
qwen35_9b,fsfairx_llama3_rm,75,20.0,0.25167967017292503,0.23591093990893341,0.015768730263991615,6.684187799886973,0.339042520172925,4368.1425,7.6425,4,0.30453123990893344,3431.015,5232.069837400888,16.512152250438184
qwen35_9b,rm_mistral_7b,71,0.1,0.5680768637001844,0.5623099591326409,0.005766904567543474,1.0255739692817967,0.5993549052001844,312780.415,533.4775,508,0.6044578813826409,421479.2225,364757.42018409295,14.24974580581807
qwen35_9b,rm_mistral_7b,71,0.2,0.541067895107254,0.5315615609841146,0.009506334123139393,1.7883787732016772,0.577785134607254,183586.1975,366.9975,290,0.5796866604841145,240625.4975,230682.79458961627,20.416172421268307
qwen35_9b,rm_mistral_7b,71,0.5,0.5019468868378727,0.48916681334215617,0.012780073495716526,2.612620714884287,0.5451893505878727,86484.9275,201.44,110,0.5348048570921562,91276.0875,116314.9230654698,25.645888575002097
qwen35_9b,rm_mistral_7b,71,1.0,0.459890208058992,0.4498828319361078,0.010007376122884215,2.2244405459565213,0.507419623058992,47529.415,113.025,76,0.5128799544361078,62997.1225,55983.67524308453,15.101295522981683
qwen35_9b,rm_mistral_7b,71,2.0,0.41416960316949125,0.407572306012267,0.006597297157224236,1.6186814118390251,0.46591627816949127,25873.3375,62.115,32,0.460598976012267,26513.335,28614.837884232056,9.580695146075712
qwen35_9b,rm_mistral_7b,71,5.0,0.3537359895058307,0.3460214881573775,0.0077145013484531955,2.229486206054488,0.4104935395058307,11351.51,27.8725,18,0.4206042881573775,14916.56,13112.95363591237,13.432851856414063
qwen35_9b,rm_mistral_7b,71,10.0,0.3088973128211545,0.2905297369654655,0.01836757585568899,6.322098401194744,0.3726365378211545,6373.9225,15.445,8,0.35705351196546553,6652.3775,8038.941525960533,20.71191860997631
qwen35_9b,rm_mistral_7b,71,20.0,0.2627071922347385,0.24034411976711842,0.022363072467620065,9.304605616850031,0.34773734223473846,4251.5075,9.0675,5,0.3236167197671184,4163.63,5894.8579285280875,27.877693550087358
qwen35_9b,rm_mistral_7b,72,0.1,0.5727624948560738,0.5617890195015036,0.010973475354570161,1.9533089778627812,0.6039983133560738,312358.185,545.5975,448,0.5962714260015036,344824.065,396906.77431144903,21.301876103808837
qwen35_9b,rm_mistral_7b,72,0.2,0.5427654033248238,0.5303988781079545,0.012366525216869317,2.331551918243745,0.5796216018248238,184280.9925,371.035,266,0.5713508196079545,204759.7075,235495.1741753783,21.74744423307716
qwen35_9b,rm_mistral_7b,72,0.5,0.5035607359050535,0.48952892702492856,0.014031808880124896,2.8663901366160425,0.5461626534050534,85203.835,190.1125,101,0.5283908145249285,77723.775,116627.12623114185,26.943381224076823
qwen35_9b,rm_mistral_7b,72,1.0,0.46761560711973266,0.4545404419134124,0.013075165206320238,2.8765680675804397,0.5145148396197327,46899.2325,106.785,77,0.5137972844134124,59256.8425,58835.194053222076,20.28711172844073
qwen35_9b,rm_mistral_7b,72,2.0,0.4252761200953467,0.41652282050474815,0.008753299590598562,2.1015174102564638,0.47640594509534673,25564.9125,58.815,38,0.47504045050474814,29258.815,29277.48544767809,12.680641424321927
qwen35_9b,rm_mistral_7b,72,5.0,0.3620958678158035,0.3496461595104585,0.012449708305344975,3.5606592455572454,0.4181068428158035,11202.195,26.415,14,0.4036830220104585,10807.3725,12537.041069039602,10.647217805930486
qwen35_9b,rm_mistral_7b,72,10.0,0.313061911867435,0.29983439060621203,0.013227521261222952,4.411609100103309,0.375324261867435,6226.235,14.5625,8,0.36176499060621203,6193.06,7330.651973076938,15.065740088781965
qwen35_9b,rm_mistral_7b,72,20.0,0.2656925844563588,0.24841877185687786,0.017273812599480937,6.953505353223846,0.3472895344563588,4079.8475,8.5425,4,0.31036377185687786,3097.25,5173.997772870371,21.147095938222073
qwen35_9b,rm_mistral_7b,73,0.1,0.5678918983723387,0.5599666809177929,0.007925217454545774,1.4153016107237375,0.5987462353723386,308543.37,563.3025,612,0.6078033121677929,478366.3125,357201.56475996086,13.62205532124674
qwen35_9b,rm_mistral_7b,73,0.2,0.5429281421738548,0.5338273815364507,0.00910076063740406,1.7048133820356763,0.5794754666738547,182736.6225,390.3775,288,0.5788485715364508,225105.95,224738.1482204356,18.689094865744906
qwen35_9b,rm_mistral_7b,73,0.5,0.5043380082356655,0.4883309804390007,0.016007027796664852,3.277905444842927,0.5473741507356655,86072.285,212.175,116,0.5336857641890007,90709.5675,119268.94301331526,27.833446976728183
qwen35_9b,rm_mistral_7b,73,1.0,0.4680145044899475,0.45229335975457746,0.015721144735370063,3.475873433981131,0.5154849319899475,47470.4275,119.135,71,0.5077982822545775,55504.9225,61724.79525020829,23.09342249322438
qwen35_9b,rm_mistral_7b,73,2.0,0.42791795935706944,0.41551060937990997,0.012407349977159476,2.9860488991305583,0.4796505393570694,25866.29,65.5125,32,0.46553019937990997,25009.795,31477.386459916885,17.82580160224554
qwen35_9b,rm_mistral_7b,73,5.0,0.37049833104186897,0.3613651838439535,0.00913314719791547,2.527400980017873,0.42738761854186896,11377.8575,29.43,20,0.4394481213439535,15616.5875,13175.512837319477,13.643911698280464
qwen35_9b,rm_mistral_7b,73,10.0,0.3237314744820893,0.30465821899041523,0.019073255491674046,6.260541913124656,0.3868545994820893,6312.3125,16.2075,8,0.36735459399041526,6269.6375,7888.934487042078,19.985233615917952
qwen35_9b,rm_mistral_7b,73,20.0,0.27578890188994276,0.2509915503793665,0.02479735151057627,9.879755502962466,0.35806895188994275,4114.0025,9.4325,5,0.32950850037936646,3925.8475,5536.6749774722875,25.695430619656754
qwen35_9b,rm_mistral_7b,74,0.1,0.5634952303274869,0.5571228538171786,0.0063723765103083085,1.1438009528145152,0.5966885288274869,331932.985,519.4725,573,0.6071633403171787,500404.865,382723.94947487745,13.270913551285734
qwen35_9b,rm_mistral_7b,74,0.2,0.5354774538939612,0.5278246793613091,0.007652774532652118,1.4498705407091441,0.5737366273939611,191295.8675,344.225,275,0.575852130861309,240137.2575,228081.4341264557,16.128259964404023
qwen35_9b,rm_mistral_7b,74,0.5,0.49788017119100925,0.4868511087871089,0.011029062403900336,2.265387138868188,0.5423157549410093,88871.1675,183.3375,111,0.5353231750371089,96944.1325,114435.8299812725,22.33973615209168
qwen35_9b,rm_mistral_7b,74,1.0,0.46112926685938177,0.4489139244785392,0.012215342380842598,2.721087877822459,0.5100325943593818,48903.3275,103.155,74,0.5135159644785392,64602.04,58747.3968532168,16.7566051953122
qwen35_9b,rm_mistral_7b,74,2.0,0.41897338814292767,0.410278456544412,0.008694931598515698,2.119275691867698,0.4725334581429277,26780.035,56.7025,38,0.47667258154441194,33197.0625,30550.962540906006,12.343072778335372
qwen35_9b,rm_mistral_7b,74,5.0,0.3559979489199154,0.34710679022530994,0.008891158694605439,2.561505261488579,0.4147117239199154,11742.755,25.2475,18,0.42564596522530995,15707.835,13128.97142613447,10.55845413278207
qwen35_9b,rm_mistral_7b,74,10.0,0.31104532432067733,0.29258138820189106,0.018463936118786273,6.310700838580181,0.37603754932067734,6499.2225,13.93,10,0.3798753632018911,8729.3975,8140.733179056829,20.164162649131455
qwen35_9b,rm_mistral_7b,74,20.0,0.2595944219179509,0.24208411417806042,0.017510307739890485,7.233150262396444,0.34599822191795093,4320.19,8.2225,5,0.32951281417806044,4371.435,5396.748051351518,19.948273313999053
qwen35_9b,rm_mistral_7b,75,0.1,0.5693029518873963,0.561281070729267,0.008021881158129296,1.4292092814935917,0.6020749411373963,327719.8925,519.9775,517,0.605420414729267,441393.44,388476.27014216565,15.639662525572383
qwen35_9b,rm_mistral_7b,75,0.2,0.540252201102967,0.5336514638498743,0.006600737253092737,1.236900430380838,0.578055795602967,189017.9725,328.7075,276,0.5807714688498743,235600.025,220462.056723341,14.262809977682622
qwen35_9b,rm_mistral_7b,75,0.5,0.49976336805977417,0.487517478225447,0.012245889834327173,2.5118873437936924,0.5433748205597742,87222.905,161.6375,123,0.540005659475447,104976.3625,113871.26173300367,23.402179204342733
qwen35_9b,rm_mistral_7b,75,1.0,0.457451118458935,0.44768066168269544,0.009770456776239556,2.18246120784297,0.505505190958935,48054.0725,90.9175,69,0.5064812141826954,58800.5525,56045.366484973376,14.258616699590965
qwen35_9b,rm_mistral_7b,75,2.0,0.41230519026470325,0.40761343329499655,0.004691756969706695,1.151030998115117,0.4648648652647032,26279.8375,50.465,38,0.4724034032949965,32394.985,28202.292202923563,6.816661174527761
qwen35_9b,rm_mistral_7b,75,5.0,0.350303763985461,0.3411545045142656,0.009149259471195381,2.681852166724886,0.408437901485461,11626.8275,22.975,16,0.4094815420142656,13665.4075,13238.160183331856,12.17187782151694
qwen35_9b,rm_mistral_7b,75,10.0,0.29722796156352305,0.2858072302978012,0.01142073126572185,3.9959560343598888,0.36197953656352305,6475.1575,12.82,11,0.3798898052978012,9408.2575,7551.132629638736,14.249188597422545
qwen35_9b,rm_mistral_7b,75,20.0,0.24544806180287326,0.22978138612222104,0.01566667568065222,6.818078672534029,0.33233261180287327,4344.2275,7.665,4,0.29840168612222107,3431.015,5227.913177142733,16.903220218085234
qwen35_9b,skywork_llama31_8b,71,0.1,0.7632567254917534,0.9052656371256596,-0.14200891163390617,-15.686987974579882,0.7749990202417534,117422.9475,213.4125,601,0.9551242911256596,498586.54,132474.53821077987,11.361874450795462
qwen35_9b,skywork_llama31_8b,71,0.2,0.6795035406913132,0.8586638899881863,-0.17916034929687308,-20.865014982677096,0.6955598506913132,80281.55,146.525,489,0.9398033154881863,405697.1275,99447.91318070033,19.272765579177488
qwen35_9b,skywork_llama31_8b,71,0.5,0.5379775204570062,0.7581901902599553,-0.22021266980294907,-29.04451582622644,0.5619859442070062,48016.8475,88.4225,266,0.8685555115099552,220730.6425,62874.89559264244,23.631129646569327
qwen35_9b,skywork_llama31_8b,71,1.0,0.42003807578207925,0.6536011682270269,-0.2335630924449476,-35.73480339371425,0.45223563828207924,32197.5625,59.8525,196,0.8162451732270268,162644.005,41481.198430176606,22.380346473844824
qwen35_9b,skywork_llama31_8b,71,2.0,0.3108531508912478,0.4978789142147453,-0.18702576332349746,-37.564507751543275,0.3532976308912478,21222.24,39.965,189,0.8115810192147452,156851.0525,28098.400839720147,24.471715949044125
qwen35_9b,skywork_llama31_8b,71,5.0,0.18678103047487526,0.24262722499679995,-0.055846194521924686,-23.017282797782173,0.24584954297487527,11813.7025,22.895,50,0.44997547499679996,41469.65,16784.64624414947,29.61601735206164
qwen35_9b,skywork_llama31_8b,71,10.0,0.09341641173673124,0.0840774333747647,0.009338978361966538,11.107592117303586,0.16666541173673124,7324.9,14.5875,23,0.27455095837476473,19047.3525,10734.521075750255,31.763141100470115
qwen35_9b,skywork_llama31_8b,71,20.0,0.013165666976348661,-0.002753073251455105,0.015918740227803766,,0.10503811697634868,4593.6225,9.2275,1,0.013838426748544897,829.575,6740.363686313166,31.84904088591378
qwen35_9b,skywork_llama31_8b,72,0.1,0.7753219366176776,0.9079322147645654,-0.13261027814688786,-14.605746551384879,0.7870378518676776,117159.1525,212.035,595,0.9537288375145654,457966.2275,132045.48428888706,11.273639434968475
qwen35_9b,skywork_llama31_8b,72,0.2,0.6960100215952334,0.8549180058588396,-0.1589079842636062,-18.587511688207957,0.7120753725952333,80326.755,145.925,436,0.9220441563588396,335630.7525,99599.26762884343,19.35005456130704
qwen35_9b,skywork_llama31_8b,72,0.5,0.5330746230830493,0.7646923641664441,-0.23161774108339483,-30.289009271835823,0.5571612918330493,48173.3375,88.2275,313,0.8851714866664442,240958.245,60937.94466393983,20.94689480312144
qwen35_9b,skywork_llama31_8b,72,1.0,0.413444011308478,0.669466961702452,-0.256022950393974,-38.24280585003158,0.44559665130847803,32152.64,59.5275,190,0.815718259202452,146251.2975,40283.806609315114,20.184702722296578
qwen35_9b,skywork_llama31_8b,72,2.0,0.3081115149412869,0.5180269863632091,-0.20991547142192218,-40.52211119262852,0.3502099749412869,21049.23,39.485,157,0.7597041913632091,120838.6025,27520.695764605247,23.514906090885578
qwen35_9b,skywork_llama31_8b,72,5.0,0.1750502628729434,0.22568063259285753,-0.05063036971991414,-22.434521358,0.23343825037294338,11677.5975,22.4575,46,0.40278414509285754,35420.7025,14288.679869357504,18.273783115241095
